,P3,Oz,O2,CP3,P1,P5,PO3,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.2516370439663237,0.2469597754911132,0.25257249766136575,0.2488306828811974,0.0
P1,0.0,0.0,0.0,0.25023430178069356,0.2492970946579194,0.2492970946579194,0.2511715089034677,0.0
P5,0.0,0.0,0.0,0.2516431924882629,0.24694835680751173,0.25258215962441316,0.24882629107981222,0.0
PO3,0.0,0.0,0.0,0.2506989748369059,0.2488350419384902,0.24976700838769805,0.2506989748369059,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
