,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.1528973049812839,0.06497619293559795,0.03548506893719165,0.00368763557483731,0.05165112321139591,0.016476185557375518,0.010864678481660199,0.03765586494901648,0.0,0.0,0.0004182222418974821,0.008543243761712928,0.01190291734915224,0.010061190058091205,0.006065759637188209,0.01116780045351474,0.0,0.028509943384439823,0.011773921426849843,0.0,0.002675343456254519,0.03981817600503687,0.008558246147338184,0.004705215419501134,0.023343835003271012,0.041653016955155164,0.01576885996625693,0.03432029355487676,0.039219925135636324,0.0,0.0,0.0,0.0,0.004049168474331164,0.01022424877398537,0.010337627458792627,0.013448654950049434,0.056883635594512566,0.0054236083442776965,0.00455531453362256,0.011569052783803326,0.019965592889361096,0.003061224489795918,0.015712662505349213,0.018942725318616238,0.01473922902494331,0.039122286658698185,0.025234996384671006,0.001373825018076645,0.001663051337671728,0.018018357017427364,0.00022675736961451248,0.0,0.004761904761904762,0.026292541600877517,0.012564006079655288,0.0,0.0,0.009629564045430175,0.0
F3,0.07464805950459827,0.1443661767995949,0.03159283359559389,0.026899385591799083,0.03333087020673578,0.025523666957588023,0.0,0.037507487280561816,0.0,0.0,0.002489063207120229,0.025547673928803832,0.0026399155227032735,0.03204343252696017,0.010802966784908094,0.008061915511125443,0.0011313923668728315,0.006184944938904812,0.011866850186624405,0.0,0.0027410512737826506,0.04344589254343474,0.008674008146025041,0.0,0.0398691943566932,0.01596114548326714,0.008007516735923658,0.03416209030230736,0.030230991331269982,0.0,0.0,0.0,0.0027410512737826506,0.0025798129635601417,0.0,0.0,0.014074980751857476,0.05181198148773074,0.0,0.0,0.019990145223447015,0.04442021802416157,0.0,0.014644507834955989,0.00822145119927591,0.024024508223153822,0.030952136909883958,0.019987931814753356,0.014957620034004767,0.0034097560925776915,0.03512577439508392,0.0,0.0,0.007497581425346662,0.012897872982350279,0.03191709796921455,0.0,0.0,0.003017046311660884,0.0
FT9,0.043837122598805206,0.028037307643628644,0.17481804732817813,0.01435517480898356,0.021111575170173046,0.00654086594119009,0.016902060662190323,0.019914797970920294,0.0,0.014697569248162803,0.018284825054896325,0.013197499421162306,0.03170708626913224,0.008682565408659412,0.010997916184301921,0.03156236048506402,0.015969474279253815,0.03323300582921297,0.006598749710581153,0.0015628617735586941,0.007516578840835144,0.024303493666684512,0.0032414910858995136,0.004804352859458208,0.016496874276452883,0.03236474928834703,0.012097707802732114,0.014179691114667976,0.03125448689196029,0.01180799446514677,0.0,0.0,0.012295081967213115,0.0046307015512850195,0.011164499717354438,0.0054989580921509604,0.013371150729335495,0.04619897017281103,0.0,0.0,0.0,0.026504320308427233,0.013143018654607123,0.0,0.02809119942892377,0.009377170641352165,0.04425493936045274,0.013284341435839458,0.0,0.003674392312040701,0.004688585320676082,0.0,0.0012734429266033805,0.0009840240796480666,0.013143018654607123,0.019753155336216025,0.012860373092142453,0.0,0.045730370138074225,0.0
FC5,0.010346283783783784,0.04730999985114754,0.021182850364345026,0.23954007308655884,0.011402027027027027,0.02231652645909763,0.02571891445334506,0.0,0.0,0.0,0.0,0.08945592850730752,0.0,0.013472292831723437,0.009998305371970852,0.010930350788002034,0.0,0.0,0.04275625953228267,0.0,0.02275875424229517,0.04365159277859456,0.018222224989351325,0.0,0.007032706320962549,0.0,0.00779528893407897,0.004999152685985426,0.0,0.0554813559428773,0.0,0.0014780405405405406,0.05079078586084814,0.03325321063310387,0.0,0.0,0.0,0.01601423487544484,0.0,0.0,0.0027961362480935434,0.0,0.0,0.0,0.0,0.03389256058295204,0.014991554054054054,0.0,0.0033892560582952044,0.0049144212845280465,0.007390202702702703,0.0,0.0,0.023159761343702626,0.0,0.09118816325222019,0.0,0.006015929503473987,0.006354855109303508,0.0
FC1,0.06588536322080411,0.034224691162706294,0.02202812934437638,0.004592828122239887,0.18008240216662935,0.009538950715421303,0.0,0.05881419238086281,0.0,0.0,0.008276052083210264,0.0029529012254540087,0.002561384914326091,0.00679167281854422,0.009966041635907278,0.014912151188542742,0.009892245186362834,0.010245539657304363,0.008365692796086835,0.002031443207913796,0.0034828429318663036,0.04298848574562699,0.01101408423300712,0.0,0.025025837885722723,0.029170488524671655,0.014432324300225396,0.030842051785937977,0.05287152430654745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019784438210541856,0.04388756618631294,0.0002952901225454009,0.0,0.03902056058542454,0.03534255284283511,0.0,0.03897969151440982,0.012008047686042493,0.021521921431597393,0.03196651198231869,0.028616852146263912,0.007159481417130734,0.0,0.008784881145725676,0.00835117866844185,0.010039864166543629,0.0,0.024066184109088028,0.0,0.009185656244479774,0.0,0.0,0.0
C3,0.04772435107800962,0.06048919463553609,0.02335858585858586,0.04959144288412581,0.016885553470919325,0.21457539750222676,0.021464646464646464,0.0064643464033707935,0.0,0.0,0.0,0.06541375291375291,0.0,0.028091262847360406,0.022475379182696258,0.0,0.0,0.0,0.0,0.0,0.012415824915824917,0.031610270939539234,0.018591954567564323,0.0,0.005784865540963102,0.0,0.0247858510053632,0.026987353206865402,0.009537210756722952,0.0,0.0,0.0,0.015572390572390573,0.0,0.0,0.0,0.0,0.014853033145716073,0.03779232285329846,0.0,0.05315822388993121,0.021407003114320186,0.0,0.023198684784050638,0.0,0.017676767676767676,0.019115877347584666,0.021263289555972485,0.014853033145716073,0.010944340212632896,0.021429902527463504,0.018292682926829267,0.0,0.0,0.0017198248905565979,0.0180976430976431,0.004377736085053158,0.0,0.0,0.0
T7,0.016439285805678848,0.0,0.02559124602894458,0.01953316283527093,0.0,0.008824567596187787,0.22938894705119128,0.006057164489873178,0.01574499628810257,0.021862578080636002,0.002735615954818214,0.014031062477938581,0.05067717156021763,0.003971055418284504,0.004147546770208259,0.01574387713983654,0.01721714396168731,0.015178256265442993,0.03284962408979003,0.02600372733165187,0.03992867116878299,0.009275033125118305,0.005255236294292297,0.01674260839318438,0.01463506846748647,0.018796328979879987,0.0017649135192375574,0.011295446523120367,0.0019875070982396364,0.011886457029817919,0.0,0.0,0.020744331814699247,0.039751060668593206,0.006441934345217084,0.03480362355487057,0.014658019358792854,0.005559477585598305,0.0037063183903988705,0.014348499696560485,0.0,0.0,0.012225525547014617,0.0,0.014354696771287319,0.01429112246829453,0.012177903282739145,0.004588775150017649,0.0,0.0,0.0,0.0,0.0056785917092561046,0.03518371637268479,0.017470205099454197,0.05022710692021823,0.0,0.0,0.03454812367610606,0.0016766678432756795
TP9,0.04012837096840324,0.031364952012561724,0.0158616647539164,0.0,0.04656307957348932,0.0034691207492711295,0.005923344947735192,0.14576708427047014,0.007420756917205555,0.011714194847874483,0.003180324393088095,0.002514247742468338,0.006267686168100644,0.02094217756552632,0.012574941703287185,0.010124032651330436,0.0,0.006881533101045296,0.010452961672473868,0.011236933797909408,0.003869394678257182,0.021872117715588873,0.0,0.01579561115233754,0.026031684674345495,0.018771495354547068,0.002756281140676349,0.02991899407189011,0.07010290990447576,0.0,0.011585365853658536,0.020155102684585327,0.0,0.01724738675958188,0.0,0.0051415244354924205,0.010972119156153927,0.035706704278958404,0.026364704530872602,0.0,0.015074377481973544,0.02463308992708894,0.003816389271705714,0.018414105939154227,0.016328380128919493,0.004611470369977738,0.026912497862238392,0.02609967749811526,0.01723141126248536,0.024924601194339244,0.008215838015477579,0.007155729884448214,0.009556560831922627,0.0,0.02900873240986957,0.005574912891986063,0.043160788114673415,0.0,0.0,0.010602632688046376
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.021637294327918832,0.010294117647058823,0.19119776060558272,0.06633719707722231,0.020514705882352942,0.0,0.01975385060190296,0.0,0.0,0.0,0.039767649687220734,0.008161764705882353,0.0,0.03869887767439416,0.06008450297008884,0.0,0.0,0.030426983125689953,0.0,0.031902959575251015,0.007279411764705882,0.0010294117647058824,0.02625,0.017318903432686748,0.028478289439100038,0.03028826946328129,0.02535049676707144,0.013404825737265416,0.02626117068811439,0.01948529411764706,0.0,0.0,0.005661764705882353,0.03832255690479945,0.0,0.0,0.028976107869421223,0.0,0.025749421752615253,0.0,0.0,0.006764705882352941,0.0,0.002352941176470588,0.0,0.01088235294117647,0.029926470588235294,0.013628239499553172,0.004926470588235294,0.015415549597855228,0.040325067024128684,0.010514705882352942,0.0160857908847185,0.016544117647058824
CP1,0.0,0.0,0.011516314779270634,0.0,0.0,0.0,0.024205587545318832,0.017452980554670067,0.04634480838196382,0.23348509350453822,0.017158882762871315,0.0,0.0,0.0,0.0027892891297417914,0.006216130060567421,0.03318520689466928,0.0,0.0022392834293026233,0.027157646817921037,0.04357236223139867,0.0,0.03326265740537356,0.020199609868333794,0.002948677080012751,0.008957133717210493,0.0,0.0,0.022154925087663372,0.021895617990490838,0.033454592585839535,0.009085113165444693,0.01845978620599776,0.008850501172957987,0.040486731845426935,0.04480254555711442,0.01303051730278741,0.0,0.001492855619535082,0.026697481670385718,0.0,0.0,0.03341645369050918,0.03785455320963958,0.0011954096270321963,0.005118362124120281,0.0,0.0133885878227606,0.0,0.0,0.0,0.007650621613006056,0.019950398361101643,0.02111324376199616,0.0,0.010663254425250587,0.014424609499521837,0.018489002231431302,0.03503387257380369,0.010599298693018807
