,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07676019057702488,0.00039703546850185283,0.0013234515616728428,0.006220222339862361,0.014822657490735839,0.0046320804658549495,0.02567496029645315,0.023425092641609316,0.0,0.010322922181048173,0.02752779248279513,0.008867125463208047,0.016807834833245102,0.01548438327157226,0.013499205929062997,0.01296982530439386,0.0,0.008999470619375331,0.007676019057702488,0.0,0.02196929592376919,0.011911064055055586,0.009528851244044468,0.04579142403388036,0.0010587612493382743,0.0,0.0007940709370037057,0.01389624139756485,0.0,0.016543144520910536,0.05730545262043409,0.028983589200635256,0.0,0.05492323980942297,0.0,0.0,0.01111699311805188,0.013234515616728428,0.014690312334568554,0.034542085759661195,0.019587083112758072,0.0,0.008867125463208047,0.01641079936474325,0.010058231868713605,0.03838009528851244,0.008867125463208047,0.029910005293806247,0.006220222339862361,0.01614610905240868,0.013763896241397565,0.017866596082583376,0.02514557967178401,0.029512969825304394,0.00992588671254632,0.00039703546850185283,0.009396506087877184,0.041026998411858126,0.044600317628374804,0.028586553732133403,0.0,0.01363155108523028
Fz,0.0002109259649862898,0.06549251212824299,0.014448428601560852,0.014870280531533431,0.006433241932081839,0.02214722632356043,0.014553891584053997,0.01571398439147859,0.018350558953807213,0.013182872811643114,0.008964353511917317,0.013288335794136259,0.01096815017928707,0.01096815017928707,0.01740139211136891,0.016030373338958025,0.012128242986711665,0.02467833790339591,0.023307319130985025,0.026365745623286228,0.021830837376080995,0.01139000210925965,0.013499261759122548,0.00949166842438304,0.025311115798354777,0.015819447373971736,0.024572874920902762,0.02425648597342333,0.041130563172326516,0.01202278000421852,0.0,0.00580046403712297,0.017085003163889476,0.0005273149124657245,0.04123602615481966,0.024572874920902762,0.026787597553258807,0.01676861421641004,0.016030373338958025,0.010440835266821345,0.009386205441889896,0.02235815228854672,0.012339168951697954,0.02235815228854672,0.006327778949588694,0.01117907614427336,0.013288335794136259,0.01117907614427336,0.011706391056739084,0.010862687196793926,0.01160092807424594,0.011284539126766505,0.012550094916684244,0.008331575616958447,0.01139000210925965,0.024889263868382198,0.030162412993039442,0.0,0.0039021303522463616,0.0004218519299725796,0.02815861632566969,0.01824509597131407
F7,0.001459079453508423,0.01870274572224433,0.07348454702215147,0.024539063536278022,0.0007958615200955034,0.003846664013794933,0.0003979307600477517,0.006632179334129195,0.024804350709643187,0.00716275368085953,0.01591723040191007,0.008754476721050538,0.01803952778883141,0.005173099880620772,0.04390502719193527,0.012070566388115135,0.04151744263164876,0.008754476721050538,0.01260114073484547,0.03103859928372463,0.02586549940310386,0.01591723040191007,0.002785515320334262,0.001061148693460671,0.011672635628067383,0.008621833134367953,0.003979307600477517,0.007295397267542115,0.01830481496219658,0.01631516116195782,0.002122297386921342,0.021886191802626343,0.008754476721050538,0.005968961400716275,0.030508024936994296,0.009682981827828625,0.0030508024936994295,0.01830481496219658,0.010080912587876377,0.024406419949595436,0.029446876243533624,0.01843745854887916,0.017243666268735906,0.02148826104257859,0.0018570102135561746,0.005836317814033692,0.023079984082769598,0.009948269001193792,0.002918158907016846,0.016978379095370737,0.022018835389308926,0.02321262766945218,0.02148826104257859,0.012733784321528054,0.009815625414511208,0.027059291683247114,0.03263032232391564,0.008356545961002786,0.0017243666268735908,0.01843745854887916,0.029712163416898793,0.03939514524472742
FT9,0.005151814096240272,0.015565055354598269,0.020059191055573824,0.055573824399868466,0.004274909569220651,0.0,0.021813000109613064,0.0,0.01819576893565713,0.0,0.006576783952647156,0.014688150827578647,0.0210457086484709,0.005261427162117725,0.028060944864627863,0.02488216595418174,0.013920859366436479,0.0005480653293872629,0.0012057437246519786,0.024662939822426833,0.01731886440863751,0.008549819138441302,0.0043845226350981035,0.009755562863093281,0.024443713690671928,0.027293653403485694,0.0003288391976323578,0.018305382001534583,0.012057437246519784,0.018853447330921844,0.005151814096240272,0.02192261317549052,0.03485695494902993,0.007015236216156966,0.027622492601118053,0.009426723665460922,0.033980050422010306,0.03967992984763784,0.014578537761701194,0.01819576893565713,0.020607256384961088,0.0189630603967993,0.004713361832730461,0.013592020168804122,0.0009865175928970734,0.014030472432313932,0.0041652965033431985,0.013811246300559027,0.0012057437246519786,0.01731886440863751,0.016990025211005153,0.020388030253206183,0.03277430669735833,0.004932587964485367,0.006905623150279513,0.022251452373122878,0.0314589499068289,0.028060944864627863,0.0,0.0314589499068289,0.0295955277869122,0.030582045379809273
FC5,0.016934177587984097,0.008982476807539391,0.0008835223089383007,0.005742895008098954,0.07627742600500663,0.027978206449712856,0.011044028861728759,0.03754969812987778,0.012516566043292593,0.04402886172875865,0.010602267707259609,0.006037402444411722,0.014430864379325578,0.0029450743631276688,0.0,0.023118833750552202,0.0005890148726255338,0.02856722132233839,0.012074804888823443,0.005301133853629804,0.002356059490502135,0.010896775143572375,0.030334265940214992,0.028272713886025622,0.015903401560889412,0.013694595788543661,0.005153880135473421,0.03372110145781181,0.01192755117066706,0.030923280812840525,0.026652922986305404,0.006331909880724488,0.014725371815638344,0.020762774260050066,0.01325283463407451,0.0014725371815638344,0.0213517891326756,0.01281107347960536,0.03534089235753203,0.006626417317037255,0.018112207333235163,0.006626417317037255,0.010749521425415992,0.009718745398321307,0.031512295685466055,0.02562214695921072,0.02341334118686497,0.005153880135473421,0.0248858783684288,0.008393461934913856,0.0,0.028272713886025622,0.016050655279045797,0.019290237078486233,0.014725371815638344,0.006037402444411722,0.00854071565307024,0.011780297452510675,0.0213517891326756,0.006920924753350022,0.009276984243852157,0.005448387571786188
FC1,0.004861111111111111,0.029722222222222223,0.004027777777777778,0.0,0.026111111111111113,0.08708333333333333,0.009166666666666667,0.020972222222222222,0.01138888888888889,0.034166666666666665,0.012916666666666667,0.008055555555555555,0.012777777777777779,0.0038888888888888888,0.005555555555555556,0.008611111111111111,0.01,0.042222222222222223,0.02263888888888889,0.01611111111111111,0.01861111111111111,0.009722222222222222,0.0375,0.014027777777777778,0.018472222222222223,0.020833333333333332,0.02486111111111111,0.012916666666666667,0.030694444444444444,0.013194444444444444,0.015277777777777777,0.0025,0.006527777777777778,0.017638888888888888,0.025555555555555557,0.02486111111111111,0.02625,0.0043055555555555555,0.023194444444444445,0.01625,0.014583333333333334,0.011111111111111112,0.006388888888888889,0.025416666666666667,0.011805555555555555,0.008888888888888889,0.01138888888888889,0.009583333333333333,0.020972222222222222,0.005,0.010138888888888888,0.015,0.009166666666666667,0.014027777777777778,0.002638888888888889,0.021527777777777778,0.014166666666666666,0.006944444444444444,0.017083333333333332,0.010277777777777778,0.015,0.005416666666666667
C3,0.02076865431966599,0.014666523926774436,0.0004282196766941441,0.021518038753880742,0.00781500909966813,0.007065624665453378,0.060700139171394926,0.01263248046247725,0.00781500909966813,0.011026656674874211,0.013274809977518467,0.0,0.015737073118509796,0.00021410983834707205,0.010598436998180066,0.02290975270313671,0.00010705491917353603,0.006958569746279841,0.01209720586660957,0.009527887806444707,0.02505085108660743,0.005673910716197409,0.011990150947436034,0.02237447810726903,0.019591050208757094,0.018734610855368806,0.007172679584626913,0.02023337972379831,0.014666523926774436,0.015415908360989187,0.01937694037041002,0.012311315704956643,0.022695642864789638,0.024408521571566213,0.014773578845947972,0.012525425543303714,0.027513114227598758,0.029868322449416552,0.0012846590300824323,0.010063162402312387,0.024087356814045606,0.009099668129750563,0.016272347714377477,0.01969810512793063,0.011026656674874211,0.01530885344181565,0.0,0.031152981479498982,0.0050315812011561935,0.02066159940049245,0.02933304785354887,0.023337972379830853,0.03886093565999358,0.012311315704956643,0.006744459907932769,0.010812546836527138,0.025800235520822182,0.031152981479498982,0.023230917460657318,0.018948720693715875,0.012846590300824324,0.022695642864789638
T7,0.02058857741072467,0.017447946958241246,0.005815982319413749,0.0,0.029312550889845294,0.017913225543794348,0.013842037920204723,0.08072583459346283,0.00442014656275445,0.02710247760846807,0.008956612771897174,0.010585087821333022,0.014074677212981272,0.013842037920204723,0.0,0.01570315226241712,0.0024427125741537745,0.02244969175293707,0.014888914737699198,0.01802954519018262,0.011980923577992323,0.007211818076073049,0.006630219844131674,0.03012678841456322,0.020937536349889495,0.007793416308014424,0.011631964638827498,0.028149354425962544,0.019541700593230196,0.010352448528556473,0.020239618471559848,0.01919274165406537,0.0019774339886006746,0.014772595091310922,0.009305571711061998,0.0041875072699778994,0.013958357566592998,0.005467023380248924,0.03664068861230662,0.00442014656275445,0.023496568570431545,0.006862859136908224,0.019309061300453647,0.018494823775735723,0.02128649528905432,0.024310806095149472,0.0176805862510178,0.018378504129347446,0.02617192043736187,0.008956612771897174,0.008142375247179248,0.03477957427009422,0.015237873676864022,0.018727463068512272,0.011166686053274397,0.014307316505757823,0.02686983831569152,0.01686634872629987,0.0176805862510178,0.010817727114109573,0.014656275444922647,0.0031406304524834246
TP9,0.0,0.02162640698115594,0.023649930441381056,0.021120526116099658,0.010623498166181864,0.010370557733653725,0.009105855571013026,0.0049323384342987225,0.07727330213734665,0.006197040596939421,0.0022764638927532566,0.016441128114329077,0.022258758062476288,0.0006323510813203491,0.028582268875679776,0.02036170481851524,0.01960288352093082,0.00682939167825977,0.008979385354748957,0.027823447578095357,0.025294043252813963,0.015935247249272796,0.011255849247502213,0.006070570380675351,0.008852915138484886,0.010244087517389654,0.00657645124573163,0.03275578601239408,0.02074111546730745,0.049829265208043504,0.001391172378904768,0.0,0.030732262552168963,0.007714683192108258,0.029720500822056406,0.017705830276969772,0.013279372707727331,0.029973441254584544,0.016441128114329077,0.015808777033008727,0.018085240925761983,0.029973441254584544,0.007714683192108258,0.00682939167825977,0.009485266219805236,0.010117617301125585,0.002023523460225117,0.004426457569242443,0.011888200328822563,0.02086758568357152,0.00657645124573163,0.025926394334134312,0.02630580498292652,0.012899962058935122,0.019349943088402682,0.009105855571013026,0.02668521563171873,0.0,0.0005058808650562792,0.008473504489692677,0.023523460225116984,0.030226381687112686
CP5,0.01084689194826867,0.01738283966068697,0.00723126129884578,0.0,0.04130162703379224,0.03407036573494646,0.014184397163120567,0.03295786399666249,0.006675010429703796,0.08482825754415241,0.009317202058128216,0.0006953135864274788,0.00820470031984425,0.01182033096926714,0.0,0.03184536225837853,0.0,0.04964539007092199,0.012515644555694618,0.0,0.009734390209984702,0.010985954665554165,0.039771937143651785,0.03212348769294952,0.024753163676818245,0.010568766513697678,0.019468780419969405,0.00820470031984425,0.02099847031010986,0.018495341398970935,0.020442219440967878,0.006535947712418301,0.0070921985815602835,0.034626616604088445,0.001112501738283966,0.011542205534696148,0.020859407592824362,0.009317202058128216,0.01084689194826867,0.010985954665554165,0.015018773466833541,0.006257822277847309,0.02364066193853428,0.006535947712418301,0.03643443192879989,0.025726602697816715,0.015018773466833541,0.0077875121679877625,0.03323598943123349,0.004450006953135864,0.0,0.00917813934084272,0.010012515644555695,0.03309692671394799,0.008760951188986232,0.003059379780280907,0.018217215964399944,0.0070921985815602835,0.025031289111389236,0.006953135864274788,0.0025031289111389237,0.0
