,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.46153846153846156,0.11538461538461539,0.0,0.2692307692307692,0.0,0.0,0.15384615384615385
Pz,0.0,0.375,0.25,0.0,0.375,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.3076923076923077,0.0,0.34615384615384615,0.34615384615384615,0.0
AF7,0.0,0.36363636363636365,0.13636363636363635,0.0,0.3181818181818182,0.0,0.0,0.18181818181818182
FT7,0.0,0.0,0.0,0.23684210526315788,0.0,0.3684210526315789,0.39473684210526316,0.0
FC3,0.0,0.0,0.0,0.1836734693877551,0.0,0.30612244897959184,0.5102040816326531,0.0
P6,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.25
