,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.5277777777777778
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.375,0.125,0.0,0.5,0.0
AF7,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.8095238095238095,0.0
P6,0.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.5581395348837209
