,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.25,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.2857142857142857
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.2608695652173913,0.0,0.0,0.21739130434782608,0.0,0.2608695652173913,0.2608695652173913
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO3,0.0,0.25,0.0,0.0,0.171875,0.0,0.28125,0.296875
AF8,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.0,0.2903225806451613,0.3064516129032258
