,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.0
Pz,0.0,0.23529411764705882,0.4117647058823529,0.0,0.35294117647058826,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.25,0.0,0.375,0.375,0.0
AF7,0.0,0.19047619047619047,0.38095238095238093,0.0,0.42857142857142855,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.07692307692307693,0.0,0.7692307692307693,0.15384615384615385,0.0
FC3,0.0,0.0,0.0,0.18181818181818182,0.0,0.45454545454545453,0.36363636363636365,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
