,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.25
