,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
C3,0.0,0.3333333333333333,0.0,0.0,0.0,0.2916666666666667,0.0,0.375
Pz,0.0,0.0,0.4666666666666667,0.03333333333333333,0.5,0.0,0.0,0.0
O1,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0
Oz,0.0,0.0,0.4166666666666667,0.027777777777777776,0.5555555555555556,0.0,0.0,0.0
FT7,0.0,0.25,0.0,0.0,0.0,0.35,0.0,0.4
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.02127659574468085,0.19148936170212766,0.0,0.0,0.0,0.1702127659574468,0.0,0.6170212765957447
