,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.22727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.22727272727272727
C3,0.1276595744680851,0.3191489361702128,0.3617021276595745,0.0,0.0,0.0,0.0,0.19148936170212766
Pz,0.11764705882352941,0.3137254901960784,0.39215686274509803,0.0,0.0,0.0,0.0,0.17647058823529413
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.1875,0.28125,0.28125,0.0,0.0,0.0,0.0,0.25
