,F7,C3,Pz,T8,AF7,FT7,FC3,P6
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.2608695652173913,0.13043478260869565,0.30434782608695654,0.0,0.0,0.0,0.30434782608695654
Pz,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727
T8,0.0,0.13333333333333333,0.06666666666666667,0.4444444444444444,0.0,0.0,0.0,0.35555555555555557
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.14634146341463414,0.07317073170731707,0.4146341463414634,0.0,0.0,0.0,0.36585365853658536
