,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.2603550295857988,0.20118343195266272,0.15779092702169625,0.17751479289940827,0.09664694280078895,0.0039447731755424065,0.011834319526627219,0.09072978303747535
C3,0.1597444089456869,0.2763578274760383,0.14057507987220447,0.1485623003194888,0.11182108626198083,0.011182108626198083,0.02875399361022364,0.12300319488817892
Pz,0.150093808630394,0.16322701688555347,0.25140712945590993,0.14821763602251406,0.15572232645403378,0.009380863039399626,0.0300187617260788,0.09193245778611632
O1,0.17586912065439672,0.18404907975460122,0.16359918200409,0.278118609406953,0.11042944785276074,0.0081799591002045,0.006134969325153374,0.0736196319018405
Oz,0.08447937131630648,0.137524557956778,0.15913555992141454,0.10019646365422397,0.29862475442043224,0.015717092337917484,0.0962671905697446,0.10805500982318271
FT7,0.0,0.01893939393939394,0.01893939393939394,0.011363636363636364,0.03409090909090909,0.5909090909090909,0.21212121212121213,0.11363636363636363
PO3,0.0234375,0.049479166666666664,0.0390625,0.005208333333333333,0.125,0.1484375,0.4713541666666667,0.13802083333333334
AF8,0.08704453441295547,0.15182186234817813,0.09919028340080972,0.07692307692307693,0.11133603238866396,0.05263157894736842,0.10323886639676114,0.31781376518218624
