,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.3
Pz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O1,0.0,0.17647058823529413,0.0,0.6470588235294118,0.0,0.0,0.0,0.17647058823529413
Oz,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.9545454545454546,0.0
AF8,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.3
