,FC5,C3,Pz,O1,Oz,FT7,PO3,AF8
FC5,0.3333333333333333,0.36666666666666664,0.03333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0
C3,0.3333333333333333,0.3939393939393939,0.030303030303030304,0.24242424242424243,0.0,0.0,0.0,0.0
Pz,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0
O1,0.34615384615384615,0.34615384615384615,0.038461538461538464,0.2692307692307692,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.35185185185185186,0.25925925925925924,0.3888888888888889
PO3,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.35
AF8,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.25,0.40384615384615385
