,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parsopercularis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh,transversetemporal-lh
frontalpole-rh,0.6302521008403361,0.14285714285714285,0.0,0.2184873949579832,0.0,0.0,0.008403361344537815,0.0
isthmuscingulate-rh,0.10752688172043011,0.532258064516129,0.04838709677419355,0.0913978494623656,0.12365591397849462,0.021505376344086023,0.0,0.07526881720430108
lingual-rh,0.0,0.11702127659574468,0.851063829787234,0.0,0.0,0.031914893617021274,0.0,0.0
parsopercularis-lh,0.16265060240963855,0.08433734939759036,0.0,0.7530120481927711,0.0,0.0,0.0,0.0
pericalcarine-lh,0.013245033112582781,0.1390728476821192,0.0,0.013245033112582781,0.6423841059602649,0.12582781456953643,0.0,0.06622516556291391
pericalcarine-rh,0.0,0.07526881720430108,0.07526881720430108,0.0,0.12903225806451613,0.6451612903225806,0.0,0.07526881720430108
temporalpole-lh,0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.9754098360655737,0.0
transversetemporal-lh,0.0,0.14444444444444443,0.0,0.0,0.06666666666666667,0.08888888888888889,0.011111111111111112,0.6888888888888889
