,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parsopercularis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh,transversetemporal-lh
frontalpole-rh,0.65,0.0,0.0,0.3,0.0,0.0,0.05,0.0
isthmuscingulate-rh,0.0,0.56,0.09,0.0,0.19,0.04,0.0,0.12
lingual-rh,0.0,0.4782608695652174,0.391304347826087,0.0,0.0,0.13043478260869565,0.0,0.0
parsopercularis-lh,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0
pericalcarine-lh,0.0,0.20238095238095238,0.0,0.0,0.4642857142857143,0.21428571428571427,0.0,0.11904761904761904
pericalcarine-rh,0.0,0.0958904109589041,0.0958904109589041,0.0,0.1643835616438356,0.547945205479452,0.0,0.0958904109589041
temporalpole-lh,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0
transversetemporal-lh,0.0,0.15555555555555556,0.0,0.0,0.13333333333333333,0.17777777777777778,0.022222222222222223,0.5111111111111111
