,frontalpole-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
frontalpole-lh,0.8978102189781022,0.021897810218978103,0.072992700729927,0.0,0.0072992700729927005,0.0,0.0,0.0
isthmuscingulate-lh,0.0,0.4364406779661017,0.1694915254237288,0.05508474576271186,0.05084745762711865,0.16101694915254236,0.1271186440677966,0.0
isthmuscingulate-rh,0.02654867256637168,0.2168141592920354,0.5575221238938053,0.02654867256637168,0.07079646017699115,0.03982300884955752,0.061946902654867256,0.0
lingual-rh,0.008264462809917356,0.06611570247933884,0.11570247933884298,0.6776859504132231,0.08264462809917356,0.04132231404958678,0.008264462809917356,0.0
parahippocampal-rh,0.022222222222222223,0.0962962962962963,0.16296296296296298,0.07407407407407407,0.6444444444444445,0.0,0.0,0.0
pericalcarine-lh,0.0,0.22137404580152673,0.08396946564885496,0.030534351145038167,0.0,0.5343511450381679,0.1297709923664122,0.0
pericalcarine-rh,0.0,0.19402985074626866,0.05970149253731343,0.022388059701492536,0.0,0.15671641791044777,0.5671641791044776,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
