,Fp1,F7,FT9,P7,TP10,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5212765957446809,0.0,0.0,0.0,0.0,0.0,0.4787234042553192
FT9,0.0,0.0,0.35,0.0,0.0,0.25,0.4,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.35294117647058826,0.0,0.0,0.29411764705882354,0.35294117647058826,0.0
AF7,0.0,0.0,0.07954545454545454,0.0,0.0,0.056818181818181816,0.8636363636363636,0.0
AF8,0.0,0.43119266055045874,0.0,0.0,0.0,0.0,0.0,0.5688073394495413
