,Fp1,CP2,Fp2,PO3,PO4,PO8,P6,F6
Fp1,0.37037037037037035,0.0,0.0,0.0,0.0,0.24691358024691357,0.0,0.38271604938271603
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.36153846153846153,0.36923076923076925,0.0,0.2692307692307692,0.0
PO4,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.0,0.25,0.0
PO8,0.3389830508474576,0.0,0.0,0.0,0.0,0.3220338983050847,0.0,0.3389830508474576
P6,0.0,0.0,0.0,0.3364485981308411,0.3364485981308411,0.0,0.32710280373831774,0.0
F6,0.30097087378640774,0.0,0.0,0.0,0.0,0.1941747572815534,0.0,0.5048543689320388
