,Fp1,FT9,TP9,Fp2,AF7,PO3,F6,AF8
Fp1,0.5454545454545454,0.0,0.038461538461538464,0.3776223776223776,0.0,0.0,0.0,0.038461538461538464
FT9,0.0,0.43555555555555553,0.0,0.0,0.24444444444444444,0.32,0.0,0.0
TP9,0.2702702702702703,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.35135135135135137
Fp2,0.48672566371681414,0.0,0.0,0.5132743362831859,0.0,0.0,0.0,0.0
AF7,0.0,0.3353658536585366,0.0,0.0,0.32926829268292684,0.3353658536585366,0.0,0.0
PO3,0.0,0.36633663366336633,0.0,0.0,0.2722772277227723,0.3613861386138614,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2702702702702703,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.35135135135135137
