,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
entorhinal-lh,0.416195856873823,0.1807909604519774,0.03766478342749529,0.0,0.054613935969868174,0.20527306967984935,0.0,0.10546139359698682
fusiform-lh,0.12745098039215685,0.25245098039215685,0.09681372549019608,0.006127450980392157,0.12254901960784313,0.21446078431372548,0.0,0.1801470588235294
inferiortemporal-lh,0.041025641025641026,0.1452991452991453,0.3435897435897436,0.037606837606837605,0.19145299145299147,0.12136752136752137,0.0,0.11965811965811966
insula-rh,0.0,0.030042918454935622,0.11158798283261803,0.45064377682403434,0.18025751072961374,0.0,0.13304721030042918,0.0944206008583691
lingual-lh,0.0414572864321608,0.135678391959799,0.13819095477386933,0.04773869346733668,0.2876884422110553,0.09170854271356783,0.04396984924623116,0.2135678391959799
parahippocampal-lh,0.1566265060240964,0.2289156626506024,0.08165997322623829,0.0,0.08835341365461848,0.28112449799196787,0.0,0.16331994645247658
parahippocampal-rh,0.0,0.0,0.0,0.1263537906137184,0.148014440433213,0.0,0.6389891696750902,0.08664259927797834
pericalcarine-lh,0.0718562874251497,0.18083832335329342,0.07904191616766468,0.02155688622754491,0.19281437125748502,0.15449101796407186,0.02155688622754491,0.2778443113772455
