,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.13725490196078433
frontalpole-rh,0.0,0.5611510791366906,0.0,0.0,0.0,0.1510791366906475,0.1510791366906475,0.1366906474820144
fusiform-lh,0.0,0.0,0.509090909090909,0.3151515151515151,0.17575757575757575,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.39669421487603307,0.45454545454545453,0.1487603305785124,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.37662337662337664,0.2597402597402597,0.36363636363636365,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.01098901098901099,0.2087912087912088,0.0,0.0,0.0,0.26373626373626374,0.26373626373626374,0.25274725274725274
rostralanteriorcingulate-rh,0.08275862068965517,0.1310344827586207,0.0,0.0,0.0,0.15862068965517243,0.4206896551724138,0.20689655172413793
temporalpole-rh,0.06164383561643835,0.11643835616438356,0.0,0.0,0.0,0.14383561643835616,0.2054794520547945,0.4726027397260274
