,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5483549351944168,0.0,0.0,0.18544366899302095,0.13559322033898305,0.13060817547357925,0.0,0.0
frontalpole-lh,0.0,0.2929447852760736,0.24233128834355827,0.0,0.06058282208588957,0.0,0.1165644171779141,0.2875766871165644
frontalpole-rh,0.0,0.24901497241922774,0.32545311268715527,0.0,0.05752561071710008,0.0,0.1095350669818755,0.25847123719464143
fusiform-lh,0.1819905213270142,0.0,0.0,0.46350710900473935,0.14976303317535544,0.204739336492891,0.0,0.0
insula-lh,0.1111111111111111,0.06666666666666667,0.06111111111111111,0.1246031746031746,0.46984126984126984,0.05793650793650794,0.00873015873015873,0.1
parahippocampal-rh,0.16666666666666666,0.0,0.0,0.2748091603053435,0.09287531806615776,0.46564885496183206,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.1811764705882353,0.16588235294117648,0.0,0.00823529411764706,0.0,0.4611764705882353,0.18352941176470589
rostralanteriorcingulate-rh,0.0,0.2531815137307435,0.22103148024112526,0.0,0.08037508372404555,0.0,0.10448760884125921,0.34092431346282653
