,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.7486910994764397,0.0,0.1012216404886562,0.0,0.0,0.0,0.0,0.15008726003490402
frontalpole-lh,0.0,0.6247443762781186,0.07566462167689161,0.0,0.0869120654396728,0.06032719836400818,0.1523517382413088,0.0
frontalpole-rh,0.04882301656495205,0.06451612903225806,0.4097646033129904,0.02964254577157803,0.0,0.036617262423714034,0.29293809938971227,0.11769834350479512
isthmuscingulate-rh,0.0,0.0,0.042007001166861145,0.5635939323220537,0.30221703617269546,0.0,0.09218203033838973,0.0
parahippocampal-rh,0.0,0.08982683982683982,0.0,0.28679653679653677,0.5422077922077922,0.0,0.08116883116883117,0.0
rostralanteriorcingulate-lh,0.0,0.09577922077922078,0.07142857142857142,0.0,0.0,0.7402597402597403,0.09253246753246754,0.0
rostralanteriorcingulate-rh,0.0,0.12437395659432388,0.28213689482470783,0.0642737896494157,0.06093489148580968,0.045909849749582635,0.38731218697829717,0.035058430717863104
transversetemporal-rh,0.09919261822376009,0.0,0.16032295271049596,0.0,0.0,0.0,0.05074971164936563,0.6897347174163783
