,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.18478260869565216,0.17391304347826086,0.16304347826086957,0.17391304347826086,0.17391304347826086,0.0,0.043478260869565216,0.08695652173913043
parstriangularis-rh,0.14563106796116504,0.1941747572815534,0.1650485436893204,0.1650485436893204,0.1650485436893204,0.0,0.08737864077669903,0.07766990291262135
precentral-rh,0.14705882352941177,0.18627450980392157,0.17647058823529413,0.1568627450980392,0.1568627450980392,0.0,0.09803921568627451,0.0784313725490196
rostralmiddlefrontal-lh,0.16129032258064516,0.17204301075268819,0.16129032258064516,0.1827956989247312,0.1935483870967742,0.0,0.043010752688172046,0.08602150537634409
rostralmiddlefrontal-rh,0.14423076923076922,0.15384615384615385,0.14423076923076922,0.16346153846153846,0.2403846153846154,0.0,0.038461538461538464,0.11538461538461539
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-rh,0.08196721311475409,0.14754098360655737,0.13114754098360656,0.08196721311475409,0.08196721311475409,0.0,0.39344262295081966,0.08196721311475409
supramarginal-lh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16049382716049382,0.0,0.04938271604938271,0.345679012345679
