,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12269938650306748,0.12269938650306748,0.12883435582822086,0.1165644171779141,0.12883435582822086,0.12883435582822086,0.12883435582822086,0.12269938650306748
parstriangularis-rh,0.12258064516129032,0.12258064516129032,0.12903225806451613,0.11612903225806452,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12258064516129032
postcentral-rh,0.12121212121212122,0.12121212121212122,0.12727272727272726,0.11515151515151516,0.13333333333333333,0.12727272727272726,0.13333333333333333,0.12121212121212122
precentral-rh,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.11949685534591195,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12578616352201258
rostralmiddlefrontal-lh,0.12121212121212122,0.12121212121212122,0.12727272727272726,0.11515151515151516,0.13333333333333333,0.12727272727272726,0.13333333333333333,0.12121212121212122
rostralmiddlefrontal-rh,0.12121212121212122,0.12121212121212122,0.12727272727272726,0.11515151515151516,0.13333333333333333,0.12727272727272726,0.13333333333333333,0.12121212121212122
superiortemporal-lh,0.12121212121212122,0.12121212121212122,0.12727272727272726,0.11515151515151516,0.13333333333333333,0.12727272727272726,0.13333333333333333,0.12121212121212122
superiortemporal-rh,0.12352941176470589,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.12352941176470589
