,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13793103448275862,0.1220159151193634,0.1246684350132626,0.11671087533156499,0.13793103448275862,0.11936339522546419,0.10610079575596817,0.13527851458885942
parstriangularis-rh,0.1323943661971831,0.1267605633802817,0.1267605633802817,0.11830985915492957,0.1352112676056338,0.12112676056338029,0.10704225352112676,0.1323943661971831
postcentral-rh,0.12433862433862433,0.12169312169312169,0.12962962962962962,0.12169312169312169,0.13756613756613756,0.12433862433862433,0.1164021164021164,0.12433862433862433
precentral-rh,0.125,0.12228260869565218,0.13043478260869565,0.125,0.1331521739130435,0.125,0.11413043478260869,0.125
rostralmiddlefrontal-lh,0.13178294573643412,0.11886304909560723,0.12403100775193798,0.11627906976744186,0.1421188630490956,0.11886304909560723,0.11627906976744186,0.13178294573643412
rostralmiddlefrontal-rh,0.12195121951219512,0.11924119241192412,0.13008130081300814,0.12466124661246612,0.13550135501355012,0.12737127371273713,0.11924119241192412,0.12195121951219512
superiortemporal-lh,0.11818181818181818,0.11515151515151516,0.12727272727272726,0.12121212121212122,0.13333333333333333,0.12727272727272726,0.1393939393939394,0.11818181818181818
superiortemporal-rh,0.135678391959799,0.11809045226130653,0.12562814070351758,0.11809045226130653,0.13819095477386933,0.12060301507537688,0.10804020100502512,0.135678391959799
