,Fp1,FT9,TP10,T8,F4,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.25842696629213485,0.20224719101123595,0.0,0.2696629213483146,0.0,0.0,0.2696629213483146
TP10,0.0,0.25333333333333335,0.24,0.0,0.25333333333333335,0.0,0.0,0.25333333333333335
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.25555555555555554,0.2,0.0,0.26666666666666666,0.0,0.0,0.2777777777777778
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.24210526315789474,0.18947368421052632,0.0,0.25263157894736843,0.0,0.0,0.3157894736842105
