,Fp1,FT10,F4,Fp2,AF7,AF3,AFz,AF8
Fp1,0.43859649122807015,0.0,0.0,0.10526315789473684,0.0,0.0,0.45614035087719296,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35,0.0,0.0,0.3,0.0,0.0,0.35,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.373134328358209,0.0,0.0,0.08955223880597014,0.0,0.0,0.5373134328358209,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
