,Fp1,FT9,TP9,FT10,F8,AF7,AF3,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5251798561151079,0.23741007194244604,0.0,0.23741007194244604,0.0,0.0,0.0
TP9,0.0,0.3548387096774194,0.34408602150537637,0.0,0.3010752688172043,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.3473684210526316,0.3157894736842105,0.0,0.3368421052631579,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
