,Fp1,FT9,TP9,P7,FT10,F8,AF7,AF8
Fp1,0.5581395348837209,0.0,0.0,0.0,0.0,0.15503875968992248,0.0,0.2868217054263566
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3389830508474576,0.0,0.0,0.0,0.0,0.3220338983050847,0.0,0.3389830508474576
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3978494623655914,0.0,0.0,0.0,0.0,0.21505376344086022,0.0,0.3870967741935484
