,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.445859872611465,0.0,0.0,0.21019108280254778,0.0,0.10191082802547771,0.1910828025477707,0.050955414012738856
parsopercularis-lh,0.0,0.8433734939759037,0.0,0.1566265060240964,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.3055555555555556,0.1574074074074074,0.0,0.5185185185185185,0.0,0.009259259259259259,0.0,0.009259259259259259
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0
superiortemporal-lh,0.1652892561983471,0.0,0.0,0.0,0.08264462809917356,0.48760330578512395,0.18181818181818182,0.08264462809917356
superiortemporal-rh,0.2882882882882883,0.0,0.0,0.0,0.0,0.18018018018018017,0.40540540540540543,0.12612612612612611
supramarginal-rh,0.13793103448275862,0.0,0.0,0.0,0.0,0.15517241379310345,0.29310344827586204,0.41379310344827586
