,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.49466192170818507,0.2313167259786477,0.0,0.0,0.0,0.0,0.18149466192170818,0.09252669039145907
frontalpole-rh,0.11165048543689321,0.2686084142394822,0.05177993527508091,0.05339805825242718,0.09870550161812297,0.09223300970873786,0.2022653721682848,0.12135922330097088
lateralorbitofrontal-lh,0.0,0.049910873440285206,0.25846702317290554,0.19073083778966132,0.14616755793226383,0.0855614973262032,0.09982174688057041,0.16934046345811052
medialorbitofrontal-lh,0.0,0.054613935969868174,0.1958568738229755,0.2448210922787194,0.1393596986817326,0.096045197740113,0.10734463276836158,0.16195856873822975
medialorbitofrontal-rh,0.0,0.10339256865912763,0.13247172859450726,0.1260096930533118,0.210016155088853,0.14862681744749595,0.1147011308562197,0.16478190630048464
parahippocampal-rh,0.0,0.11641221374045801,0.0916030534351145,0.10114503816793893,0.16793893129770993,0.2881679389312977,0.12404580152671756,0.11068702290076336
rostralanteriorcingulate-lh,0.0818452380952381,0.19047619047619047,0.08928571428571429,0.09077380952380952,0.09375,0.08779761904761904,0.24404761904761904,0.12202380952380952
rostralanteriorcingulate-rh,0.03586206896551724,0.10896551724137932,0.14206896551724138,0.13241379310344828,0.14482758620689656,0.08551724137931034,0.11862068965517242,0.2317241379310345
