,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.13225371120107962,0.13022941970310392,0.13360323886639677,0.1241565452091768,0.13562753036437247,0.13022941970310392,0.1329284750337382,0.08097165991902834
isthmuscingulate-rh,0.12449255751014884,0.13328822733423545,0.13058186738836267,0.13328822733423545,0.13058186738836267,0.13125845737483086,0.13125845737483086,0.08525033829499323
lateraloccipital-rh,0.12297297297297298,0.13108108108108107,0.1331081081081081,0.12905405405405404,0.13175675675675674,0.13445945945945945,0.13175675675675674,0.08581081081081081
lingual-lh,0.11931818181818182,0.12855113636363635,0.1299715909090909,0.13991477272727273,0.12855113636363635,0.13139204545454544,0.12855113636363635,0.09375
lingual-rh,0.12374581939799331,0.13043478260869565,0.13377926421404682,0.1277591973244147,0.13244147157190636,0.13444816053511705,0.13244147157190636,0.08494983277591973
pericalcarine-lh,0.12190082644628099,0.13085399449035812,0.1322314049586777,0.1322314049586777,0.13085399449035812,0.13360881542699724,0.13085399449035812,0.087465564738292
pericalcarine-rh,0.12279511533242876,0.1309362279511533,0.13297150610583447,0.13025780189959293,0.13161465400271372,0.13432835820895522,0.13161465400271372,0.08548168249660787
rostralanteriorcingulate-rh,0.11463664278403275,0.12077789150460594,0.12384851586489252,0.12794268167860798,0.12282497441146366,0.12384851586489252,0.1218014329580348,0.14431934493346982
