,frontalpole-lh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.3558282208588957,0.0,0.1656441717791411,0.15950920245398773,0.2392638036809816,0.049079754601226995,0.03067484662576687
insula-lh,0.0,0.0,0.30392156862745096,0.18137254901960784,0.0,0.024509803921568627,0.2107843137254902,0.27941176470588236
isthmuscingulate-rh,0.0,0.08013937282229965,0.14285714285714285,0.26480836236933797,0.10104529616724739,0.08362369337979095,0.1986062717770035,0.1289198606271777
lingual-lh,0.0,0.12972972972972974,0.010810810810810811,0.16756756756756758,0.34054054054054056,0.10270270270270271,0.16756756756756758,0.08108108108108109
parahippocampal-lh,0.0,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.11038961038961038,0.35064935064935066,0.07142857142857142,0.012987012987012988
parahippocampal-rh,0.0,0.030201342281879196,0.15771812080536912,0.18456375838926176,0.11073825503355705,0.02348993288590604,0.32550335570469796,0.16778523489932887
pericalcarine-rh,0.0,0.0228310502283105,0.2420091324200913,0.1506849315068493,0.0684931506849315,0.0,0.1917808219178082,0.3242009132420091
