,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
frontalpole-rh,0.18421052631578946,0.39473684210526316,0.0,0.0,0.02631578947368421,0.13157894736842105,0.2631578947368421,0.0
lateralorbitofrontal-lh,0.0,0.0,0.2636363636363636,0.17272727272727273,0.2,0.11818181818181818,0.0,0.24545454545454545
medialorbitofrontal-lh,0.0,0.0,0.19767441860465115,0.22093023255813954,0.23255813953488372,0.1744186046511628,0.0,0.1744186046511628
medialorbitofrontal-rh,0.0,0.030534351145038167,0.15267175572519084,0.15267175572519084,0.25190839694656486,0.1984732824427481,0.07633587786259542,0.13740458015267176
parahippocampal-rh,0.0,0.10084033613445378,0.09243697478991597,0.1092436974789916,0.20168067226890757,0.2689075630252101,0.15126050420168066,0.07563025210084033
rostralanteriorcingulate-lh,0.05263157894736842,0.2894736842105263,0.0,0.0,0.10526315789473684,0.21052631578947367,0.34210526315789475,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.27184466019417475,0.1650485436893204,0.1941747572815534,0.10679611650485436,0.0,0.2621359223300971
