,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.7457627118644068,0.2033898305084746,0.0,0.0,0.0,0.0,0.05084745762711865,0.0
frontalpole-rh,0.16470588235294117,0.38823529411764707,0.0,0.0,0.047058823529411764,0.11764705882352941,0.2823529411764706,0.0
lateralorbitofrontal-lh,0.0,0.0,0.2616822429906542,0.1308411214953271,0.21495327102803738,0.14953271028037382,0.0,0.24299065420560748
medialorbitofrontal-lh,0.0,0.0,0.17391304347826086,0.21739130434782608,0.2318840579710145,0.2318840579710145,0.0,0.14492753623188406
medialorbitofrontal-rh,0.0,0.04580152671755725,0.16030534351145037,0.12213740458015267,0.2595419847328244,0.22137404580152673,0.04580152671755725,0.1450381679389313
parahippocampal-rh,0.0,0.09523809523809523,0.1111111111111111,0.12698412698412698,0.21428571428571427,0.2619047619047619,0.09523809523809523,0.09523809523809523
rostralanteriorcingulate-lh,0.07352941176470588,0.36764705882352944,0.0,0.0,0.058823529411764705,0.14705882352941177,0.35294117647058826,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.27450980392156865,0.11764705882352941,0.20588235294117646,0.13725490196078433,0.0,0.2647058823529412
