,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.12422360248447205,0.12422360248447205,0.12422360248447205,0.12836438923395446,0.12629399585921325,0.12422360248447205,0.12629399585921325,0.12215320910973085
isthmuscingulate-rh,0.12577319587628866,0.12577319587628866,0.12371134020618557,0.12783505154639174,0.12577319587628866,0.12371134020618557,0.12577319587628866,0.12164948453608247
lateraloccipital-rh,0.11914893617021277,0.11914893617021277,0.1276595744680851,0.125531914893617,0.1276595744680851,0.1276595744680851,0.12340425531914893,0.12978723404255318
lingual-lh,0.11983471074380166,0.11983471074380166,0.128099173553719,0.12603305785123967,0.128099173553719,0.128099173553719,0.12396694214876033,0.12603305785123967
lingual-rh,0.1192468619246862,0.1192468619246862,0.12761506276150628,0.12552301255230125,0.12761506276150628,0.12761506276150628,0.12343096234309624,0.1297071129707113
pericalcarine-lh,0.11914893617021277,0.11914893617021277,0.1276595744680851,0.125531914893617,0.1276595744680851,0.1276595744680851,0.12340425531914893,0.12978723404255318
pericalcarine-rh,0.11974789915966387,0.11974789915966387,0.12815126050420167,0.12605042016806722,0.12815126050420167,0.12815126050420167,0.12394957983193278,0.12605042016806722
rostralanteriorcingulate-rh,0.11627906976744186,0.11627906976744186,0.12473572938689217,0.1226215644820296,0.12473572938689217,0.12473572938689217,0.12050739957716702,0.15010570824524314
