,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.12213740458015267,0.1297709923664122,0.12213740458015267,0.13740458015267176,0.1297709923664122,0.09923664122137404,0.1297709923664122,0.1297709923664122
postcentral-lh,0.12056737588652482,0.1276595744680851,0.12056737588652482,0.14184397163120568,0.1347517730496454,0.09219858156028368,0.1276595744680851,0.1347517730496454
postcentral-rh,0.12,0.13333333333333333,0.12666666666666668,0.14,0.13333333333333333,0.08666666666666667,0.12666666666666668,0.13333333333333333
precentral-lh,0.12056737588652482,0.1276595744680851,0.12056737588652482,0.14184397163120568,0.1347517730496454,0.09219858156028368,0.1276595744680851,0.1347517730496454
precentral-rh,0.12244897959183673,0.1292517006802721,0.12244897959183673,0.14285714285714285,0.1360544217687075,0.08843537414965986,0.12244897959183673,0.1360544217687075
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.13541666666666666,0.125,0.11458333333333333,0.125,0.125
superiortemporal-lh,0.11940298507462686,0.12686567164179105,0.11940298507462686,0.1417910447761194,0.13432835820895522,0.09701492537313433,0.12686567164179105,0.13432835820895522
superiortemporal-rh,0.12244897959183673,0.1292517006802721,0.12244897959183673,0.14285714285714285,0.1360544217687075,0.08843537414965986,0.12244897959183673,0.1360544217687075
