,caudalmiddlefrontal-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.13513513513513514,0.08108108108108109,0.16216216216216217,0.10810810810810811,0.10810810810810811
postcentral-rh,0.10526315789473684,0.14035087719298245,0.15789473684210525,0.15789473684210525,0.07017543859649122,0.12280701754385964,0.10526315789473684,0.14035087719298245
precentral-lh,0.12727272727272726,0.12727272727272726,0.14545454545454545,0.14545454545454545,0.07272727272727272,0.14545454545454545,0.10909090909090909,0.12727272727272726
precentral-rh,0.12727272727272726,0.12727272727272726,0.14545454545454545,0.14545454545454545,0.07272727272727272,0.14545454545454545,0.10909090909090909,0.12727272727272726
rostralmiddlefrontal-lh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613
superiorfrontal-lh,0.15555555555555556,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.08888888888888889,0.15555555555555556,0.1111111111111111,0.1111111111111111
superiortemporal-lh,0.13953488372093023,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.11627906976744186,0.11627906976744186
superiortemporal-rh,0.11320754716981132,0.1320754716981132,0.1509433962264151,0.1509433962264151,0.07547169811320754,0.1320754716981132,0.11320754716981132,0.1320754716981132
