,caudalmiddlefrontal-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.143646408839779,0.12154696132596685,0.13812154696132597,0.13259668508287292,0.11049723756906077,0.13812154696132597,0.09392265193370165,0.12154696132596685
postcentral-rh,0.13145539906103287,0.13145539906103287,0.14553990610328638,0.14084507042253522,0.09859154929577464,0.13145539906103287,0.0892018779342723,0.13145539906103287
precentral-lh,0.13658536585365855,0.12682926829268293,0.14146341463414633,0.13658536585365855,0.1024390243902439,0.13658536585365855,0.09268292682926829,0.12682926829268293
precentral-rh,0.13744075829383887,0.12796208530805686,0.14218009478672985,0.13744075829383887,0.0995260663507109,0.13744075829383887,0.09004739336492891,0.12796208530805686
rostralmiddlefrontal-lh,0.12209302325581395,0.11627906976744186,0.12209302325581395,0.12209302325581395,0.18023255813953487,0.12209302325581395,0.09302325581395349,0.12209302325581395
superiorfrontal-lh,0.14285714285714285,0.12169312169312169,0.13756613756613756,0.13227513227513227,0.1111111111111111,0.13756613756613756,0.09523809523809523,0.12169312169312169
superiortemporal-lh,0.10795454545454546,0.09659090909090909,0.10795454545454546,0.10795454545454546,0.09090909090909091,0.10795454545454546,0.2840909090909091,0.09659090909090909
superiortemporal-rh,0.12440191387559808,0.11961722488038277,0.1339712918660287,0.1291866028708134,0.10047846889952153,0.12440191387559808,0.09090909090909091,0.17703349282296652
