,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.13385826771653545,0.13385826771653545,0.13385826771653545,0.13385826771653545,0.13385826771653545,0.11811023622047244,0.11023622047244094,0.10236220472440945
postcentral-lh,0.112,0.144,0.12,0.128,0.112,0.152,0.096,0.136
postcentral-rh,0.12403100775193798,0.13953488372093023,0.13178294573643412,0.13953488372093023,0.12403100775193798,0.12403100775193798,0.10852713178294573,0.10852713178294573
precentral-lh,0.12096774193548387,0.13709677419354838,0.12903225806451613,0.13709677419354838,0.12096774193548387,0.12903225806451613,0.11290322580645161,0.11290322580645161
precentral-rh,0.12698412698412698,0.1349206349206349,0.1349206349206349,0.14285714285714285,0.12698412698412698,0.11904761904761904,0.1111111111111111,0.10317460317460317
rostralmiddlefrontal-lh,0.09649122807017543,0.13157894736842105,0.10526315789473684,0.11403508771929824,0.09649122807017543,0.19298245614035087,0.08771929824561403,0.17543859649122806
superiortemporal-lh,0.14018691588785046,0.12149532710280374,0.1308411214953271,0.14018691588785046,0.1308411214953271,0.11214953271028037,0.1308411214953271,0.09345794392523364
superiortemporal-rh,0.09803921568627451,0.12745098039215685,0.09803921568627451,0.10784313725490197,0.08823529411764706,0.19607843137254902,0.09803921568627451,0.18627450980392157
