,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2446592065106816,0.11342828077314344,0.06052899287894201,0.11444557477110885,0.11291963377416073,0.11444557477110885,0.11444557477110885,0.12512716174974567
fusiform-lh,0.07636489288182446,0.17899101589495509,0.10089841050449205,0.1579129232895646,0.17449896337249482,0.17484450587422254,0.11748445058742225,0.019004837595024186
isthmuscingulate-rh,0.05812220566318927,0.14307004470938897,0.2687531048186786,0.12071535022354694,0.1366120218579235,0.13710879284649777,0.10581222056631892,0.029806259314456036
lateralorbitofrontal-lh,0.07828810020876827,0.1617954070981211,0.08663883089770355,0.20250521920668058,0.16214335421016005,0.16597077244258873,0.12352122477383437,0.019137091162143353
lingual-lh,0.07644197359277276,0.17651146629603892,0.0969423210562891,0.15983321751216123,0.1768589298123697,0.17581653926337734,0.11848505906879778,0.01911049339819319
parahippocampal-lh,0.07618722241202597,0.17492312948411343,0.09634437991117185,0.1609156132558934,0.1742398360095661,0.17868124359412368,0.11991800478305432,0.018790570550051247
rostralanteriorcingulate-lh,0.09862892525431226,0.15302963290579388,0.09685979655019902,0.15789473684210525,0.1534719150818222,0.15745245466607696,0.15833701901813357,0.024325519681556832
rostralanteriorcingulate-rh,0.2505050505050505,0.05555555555555555,0.06464646464646465,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.4070707070707071
