,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,middletemporal-rh
fusiform-rh,0.12490869247626005,0.12490869247626005,0.1256391526661797,0.12490869247626005,0.1241782322863404,0.12490869247626005,0.1256391526661797,0.12490869247626005
inferiorparietal-rh,0.1243561442236939,0.12582781456953643,0.12509197939661515,0.12509197939661515,0.12362030905077263,0.12509197939661515,0.12509197939661515,0.12582781456953643
insula-lh,0.12435991221653256,0.1258229700073153,0.1250914411119239,0.1250914411119239,0.12362838332114119,0.1250914411119239,0.1250914411119239,0.1258229700073153
isthmuscingulate-lh,0.1243561442236939,0.12582781456953643,0.12509197939661515,0.12509197939661515,0.12362030905077263,0.12509197939661515,0.12509197939661515,0.12582781456953643
isthmuscingulate-rh,0.12319884726224783,0.12247838616714697,0.12319884726224783,0.12247838616714697,0.14048991354466858,0.12247838616714697,0.12319884726224783,0.12247838616714697
lateraloccipital-lh,0.1243561442236939,0.12582781456953643,0.12509197939661515,0.12509197939661515,0.12362030905077263,0.12509197939661515,0.12509197939661515,0.12582781456953643
lateraloccipital-rh,0.12435991221653256,0.1258229700073153,0.1250914411119239,0.1250914411119239,0.12362838332114119,0.1250914411119239,0.1250914411119239,0.1258229700073153
middletemporal-rh,0.1243561442236939,0.12582781456953643,0.12509197939661515,0.12509197939661515,0.12362030905077263,0.12509197939661515,0.12509197939661515,0.12582781456953643
