,cuneus-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
cuneus-lh,0.25139425139425137,0.10381810381810382,0.14714714714714713,0.10510510510510511,0.15787215787215786,0.1527241527241527,0.0,0.08193908193908193
frontalpole-rh,0.11850412821758136,0.21175327829043225,0.152986886838271,0.09082078678970373,0.14910150558523555,0.15201554152501215,0.0,0.12481787275376396
fusiform-lh,0.13821782178217823,0.12396039603960396,0.18178217821782178,0.09267326732673267,0.17267326732673266,0.1778217821782178,0.0,0.11287128712871287
isthmuscingulate-rh,0.14352120859965137,0.1063335270191749,0.1348053457292272,0.2608948285880302,0.13248111563044743,0.13248111563044743,0.0,0.0894828588030215
lingual-lh,0.14445731942835072,0.11857860177674778,0.16840478949401314,0.0888373889532638,0.1850135187331016,0.18076477404403243,0.0,0.11394360757049053
parahippocampal-lh,0.1390168970814132,0.11943164362519201,0.17242703533026113,0.08832565284178187,0.18087557603686635,0.18433179723502305,0.0,0.11559139784946236
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.9223140495867769,0.07768595041322314
rostralanteriorcingulate-lh,0.09766980664352999,0.13039167079821518,0.1442736737729301,0.07932573128408528,0.1502231036192365,0.15220624690133863,0.02330193356470005,0.2226078334159643
