,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.21487603305785125,0.10743801652892562,0.128099173553719,0.028925619834710745,0.18181818181818182,0.11570247933884298,0.09917355371900827,0.12396694214876033
inferiorparietal-rh,0.13846153846153847,0.2358974358974359,0.11282051282051282,0.015384615384615385,0.11282051282051282,0.13846153846153847,0.11282051282051282,0.13333333333333333
precentral-rh,0.12608695652173912,0.09565217391304348,0.1956521739130435,0.004347826086956522,0.13043478260869565,0.1565217391304348,0.12608695652173912,0.16521739130434782
superiorfrontal-lh,0.20588235294117646,0.11764705882352941,0.029411764705882353,0.3235294117647059,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.08823529411764706
superiorfrontal-rh,0.1825726141078838,0.1037344398340249,0.12448132780082988,0.024896265560165973,0.2157676348547718,0.11203319502074689,0.11618257261410789,0.12033195020746888
superiortemporal-lh,0.11570247933884298,0.11570247933884298,0.15289256198347106,0.0,0.1115702479338843,0.2190082644628099,0.15289256198347106,0.1322314049586777
superiortemporal-rh,0.10084033613445378,0.10084033613445378,0.12184873949579832,0.0,0.11764705882352941,0.15126050420168066,0.25630252100840334,0.15126050420168066
supramarginal-rh,0.12863070539419086,0.1078838174273859,0.15352697095435686,0.012448132780082987,0.12033195020746888,0.12863070539419086,0.14107883817427386,0.2074688796680498
