,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.504424778761062,0.017699115044247787,0.23893805309734514,0.04424778761061947,0.0,0.0,0.19469026548672566,0.0
caudalmiddlefrontal-rh,0.007575757575757576,0.29545454545454547,0.0,0.0,0.19696969696969696,0.21212121212121213,0.06060606060606061,0.22727272727272727
parsopercularis-lh,0.32222222222222224,0.011111111111111112,0.5,0.011111111111111112,0.0,0.011111111111111112,0.14444444444444443,0.0
parstriangularis-rh,0.21052631578947367,0.0,0.0,0.3684210526315789,0.0,0.0,0.42105263157894735,0.0
superiorparietal-lh,0.0,0.2523364485981308,0.0,0.0,0.24299065420560748,0.2523364485981308,0.0,0.2523364485981308
superiortemporal-lh,0.008064516129032258,0.24193548387096775,0.008064516129032258,0.0,0.20967741935483872,0.28225806451612906,0.024193548387096774,0.22580645161290322
superiortemporal-rh,0.23404255319148937,0.09574468085106383,0.11702127659574468,0.07446808510638298,0.0,0.010638297872340425,0.46808510638297873,0.0
supramarginal-lh,0.0,0.25892857142857145,0.0,0.0,0.23214285714285715,0.24107142857142858,0.0,0.26785714285714285
