,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.11764705882352941,0.14705882352941177,0.14705882352941177,0.0,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177
inferiorparietal-rh,0.05405405405405406,0.22972972972972974,0.13513513513513514,0.0,0.06756756756756757,0.14864864864864866,0.17567567567567569,0.1891891891891892
precentral-rh,0.06349206349206349,0.1746031746031746,0.15873015873015872,0.0,0.07936507936507936,0.1746031746031746,0.1746031746031746,0.1746031746031746
superiorfrontal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
superiorfrontal-rh,0.10256410256410256,0.15384615384615385,0.15384615384615385,0.0,0.1282051282051282,0.15384615384615385,0.15384615384615385,0.15384615384615385
superiortemporal-lh,0.06060606060606061,0.18181818181818182,0.15151515151515152,0.0,0.07575757575757576,0.16666666666666666,0.18181818181818182,0.18181818181818182
superiortemporal-rh,0.056338028169014086,0.19718309859154928,0.14084507042253522,0.0,0.07042253521126761,0.15492957746478872,0.18309859154929578,0.19718309859154928
supramarginal-rh,0.05555555555555555,0.20833333333333334,0.1388888888888889,0.0,0.06944444444444445,0.1527777777777778,0.18055555555555555,0.19444444444444445
