,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.5362318840579711,0.30434782608695654,0.08695652173913043,0.0,0.0,0.0,0.0,0.07246376811594203
caudalmiddlefrontal-rh,0.5,0.42,0.04,0.0,0.0,0.0,0.0,0.04
inferiorparietal-rh,0.14285714285714285,0.02857142857142857,0.6571428571428571,0.02857142857142857,0.0,0.0,0.0,0.14285714285714285
precentral-lh,0.0,0.0,0.05263157894736842,0.47368421052631576,0.0,0.47368421052631576,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.46938775510204084,0.12244897959183673,0.20408163265306123,0.20408163265306123
superiorfrontal-rh,0.016666666666666666,0.016666666666666666,0.0,0.2833333333333333,0.11666666666666667,0.5,0.06666666666666667,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.18,0.06,0.56,0.2
supramarginal-lh,0.10204081632653061,0.02040816326530612,0.12244897959183673,0.0,0.20408163265306123,0.02040816326530612,0.22448979591836735,0.30612244897959184
