,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,-0.0769945396732224,-0.09492321311329484,-0.19946271497942072,-0.06437969307620954,0.004010112152446867,-0.1461001286237072,0.16744885204376575,-0.09373497707755918,-0.33933976686405676,0.03363342991593191,-0.14498536929588782,-0.04355331163192332,0.17180579412101749,-0.3744663138967943,0.3431530941156607,0.17148486013095357,-0.16024520489574207,-0.3816279576693325,-0.18388275613022223,-0.1365445976675553,0.28139852111500435,-0.0558554454566802,0.012389284135005358,-0.22013863458931396,0.05459131688684118,0.05055022957842065,0.11477327594482117,-0.019905273416603395,-0.053284296347478916,-0.03324115350180396,0.05664660080480754,0.08445901555078161,0.06989254435992474,-0.03473462061303928,-0.1007919172200217,0.19232498510279325,0.018171830865859075,0.1376962556289533,0.352462907395554,0.04888662022095162,0.0770009555863507,0.15482097942900133,0.22256218102714095,-0.23589745586223873,0.13724416242021514,-0.10392362777046513,0.28973741157770194,0.1255600931366203,-0.17811492982696817,0.17755200552630243,0.18764079574835324,0.38441227451305204,-0.2383924665333028,0.1797814989300506,-0.24924620907164588,-0.07802790268386217,0.08927259738123541,-0.1544370713925834,0.06546676437881002,0.08340709437851677,-0.011936489649783555,-0.33207030557212586
F3,-0.12282716745389922,-0.07807668952913889,-0.20582438624195531,-0.0969440602484646,0.012408760916587372,-0.058578584705024514,0.15781236394649079,0.03795154847637188,-0.2527640945600441,-0.0014702134806228449,-0.2328126097816839,0.08704203844162255,0.14938773811382394,-0.16350371988058715,0.34067634527226204,0.052481725004383264,0.11738670912463399,-0.13151363594820784,-0.02150965249241921,-0.0868476055818541,0.11657404341122181,-0.04187129839219535,0.05549859099907816,-0.06608578409870135,0.0404778652496636,-0.03507383208065454,0.16250385409721257,0.009110929296537545,-0.00201689079289102,-0.05086758468048719,0.0,0.002700695783326926,0.006579945126151049,-0.12539971513384993,-0.10715223409411204,0.157862713086001,-0.019285304718672774,0.03849682262097429,0.17636810970964958,-0.042434271532536476,0.041378569407272296,0.05092471131061881,0.14067404614902418,-0.17074385726332308,0.08502035585167192,-0.03691461270483003,0.2392206305586136,-0.0874546419732445,0.027812727648192016,0.04491703294531061,0.0767344125889415,0.24928249614986478,-0.0014111043596040321,-0.015146684179159283,-0.07724795631072252,-0.1628820514745505,0.004591516163743177,-0.21513913081653926,0.019322352930870812,0.03256060354600469,0.05698553928370567,-0.08094641869985113
F7,-0.14719935992217775,-0.17195939769195284,0.024484856368714614,0.10340977377937971,0.09176074652825007,-0.1340712835330131,-0.17720332877673742,0.038112824884305764,-0.25610884427432123,-0.20843898100554503,0.2010349959700233,-0.19499790674353426,0.18914015093204298,-0.0985355102412414,0.0002460848298841114,0.40498605119889153,-0.33059635643007296,-0.14089045107916398,0.022130725512430283,-0.006812419298899881,0.001802413760494992,0.06315295570081925,0.12564663527820774,-0.06153334127829805,-0.07732869968385425,0.008496175145755463,-0.16544688709484656,-0.013689046868181674,-0.1276647280573702,-0.07600521458362772,0.2843201858517352,0.2612410954157296,0.2913701283637323,0.03799712102179849,-0.045691573869110116,-0.1273522305978957,0.46471743929444215,-0.20681135013890517,0.08854140655118836,0.17877774112586636,-0.161077549832246,0.22522258604614945,0.06727116002080459,-0.17453852890338206,0.2749108189919851,-0.021402392239402605,0.06689311098010726,0.23412632610645578,-0.08216026751631521,0.18133112565787868,-0.31613858319508614,-0.0971817373088874,-0.12275716701339111,0.19710757154796726,-0.26146157069258497,-0.15667398034777738,0.06256209555926728,-0.11605142715228003,0.2249666490252878,0.09107652977882687,0.06145671311551142,-0.2905140789738322
FT9,-0.041373430542501324,-0.04108929074058561,-0.01713531177098511,-0.05936066408974389,-0.08626759980996988,-0.04481555600044544,0.003320042376989319,-0.043731954975515554,-0.17441997162620346,-0.005071745379393213,-0.4714308342589266,0.06647293003208841,0.12454638515038075,0.06227449072838542,0.1979338852563199,-0.0037228110981504625,0.059853304193280284,0.04892552297831304,-0.1330422991819927,-0.07674792267030056,0.195863198649443,-0.25543880607725555,0.12620065594159854,-0.21610589678565917,-0.11496261452639232,0.07067033230213755,0.1899788579992066,0.04378519582405749,-0.14653248944226704,0.07010733874567845,0.06395101573582411,0.04956180623905516,0.04119874951095399,-0.2942580836800654,0.05088673770535702,0.11664710382005014,0.01639799790244399,-0.19474649894887294,0.257566965077594,-0.1294067171349315,0.1539328287615888,0.11041217923063709,-0.16467122044088564,0.09189533032057123,-0.026586004961722382,-0.027807884729548437,0.07603124059456992,0.06901381923552563,-0.02993461716065599,0.039143060996289954,0.17478394690831603,0.34616621590191476,0.10451586964713006,0.1880479783040272,-0.26376344658384443,-0.04798628034464547,0.10429580260572169,-0.16888237684503812,0.04829297073449186,0.1187632800309839,-0.015942312670613915,-0.18620239696381324
FC5,-0.0016097868030460626,0.05781526270748253,-0.00019796981338739082,-0.13321520302095752,-0.11628349625012072,-0.008044096228954072,0.2705112951858507,-0.02291619490475487,-0.1728768185077115,0.22788723850669887,-0.48206641711899306,0.21055836360990346,0.20163733491369834,-0.023787825830325494,0.18283472922559596,-0.19766188048013308,0.1383780847844949,-0.15079567528673893,-0.07679789474420863,-0.08218482209113236,0.2324728298209193,-0.037435149502431736,-0.04458555056957576,-0.1757294765437958,-0.0989670151961385,-0.07766117399785404,0.08878925786902345,-0.036502901241536885,-0.047054972363466084,-0.1591393049019408,-0.03230408461726366,-0.048799878750098065,-0.08383582794060356,-0.12765466520353996,-0.054945507762012166,0.14220922667609248,0.10240719084253455,-0.11026300472435598,0.01580531579507959,-0.2399598640842057,0.2662282778109144,0.11052844851385692,-0.012738463744892787,0.0012939241051882603,0.016554658818877854,-0.0032759338990876784,0.2901086138341719,-0.1644455000231331,-0.11517024386348465,-0.00915884613327933,0.20676778748408484,0.35292035467602634,-0.08218053176566438,0.19985561178289643,-0.043210521710326674,-0.0014857213623549323,0.19242309423841597,-0.02105140809841239,-0.032208474643120266,0.00922438534406063,-0.05744725483496974,-0.13156192798785993
FC1,-0.07997242006519846,0.033419133888223033,-0.1316918466633836,-0.04072033989720549,0.04584530049724034,-0.2304158618402901,0.18127749058853668,-0.015938900880576867,-0.2561690876199244,0.08670067787818651,-0.18495047774171233,0.08783189550246225,0.22340083431501165,-0.16866231374852203,0.36041087042988895,-0.01871270720386467,-0.10075684793791678,-0.2975684596011781,-0.04475391712570945,-0.00044208972410740734,0.23836809956520938,-0.017848135680261105,-0.05916455078946823,-0.23994269071721555,-0.038222405687909,-0.15044589732580227,0.1848831249661571,-0.05679415838290379,0.0154614752785122,-0.14394197683224028,0.03484947231830836,0.022420803923321308,0.03539407311497184,-0.13297778797710152,-0.10674360623915893,0.09128582199691583,0.1364312815390618,-0.09782662487646832,0.21015090373227321,-0.03103836527185923,0.03429141565578967,0.14646129705526637,0.09115016232321012,-0.08766098601519944,-0.021024359297454033,0.12797564265134145,0.3470155771289448,-0.021592384830872675,-0.09820232633725662,0.06540997081385469,0.04795581072115545,0.358338078273255,-0.1542614468287411,0.21781804980787725,-0.09494902837981226,-0.03935437287747756,0.06701600634965099,-0.045472971408851294,0.013732234458933614,0.06906686761689444,-0.07658702925490282,-0.2895559973299085
C3,0.0059024533020237135,0.0073584345841774595,-0.3035490039799487,-0.1696932160431856,0.14287635106247334,-0.05300785272465468,-0.2285237707228498,-0.051625659302108946,-0.29337256632142134,0.033686710904347085,-0.3211370527836698,-0.0005819195751639304,0.11332187095195018,-0.17442825745575377,0.47840576632049037,0.1112302502551403,-0.007958694538337174,-0.1496001981995144,-0.21882176648420845,-0.008896013537352657,0.11996971575757512,0.06741257448381427,-0.023135987374501676,-0.04947531318986283,-0.08772281750153568,-0.07425268551211585,0.2258050433484598,0.053809610010655276,-0.16267941649536583,-0.11393599356932818,0.015514619125550574,-0.033410964051883235,0.019844849111802322,-0.030446882471760143,-0.010730979894062296,0.21987242870487386,-0.041195479296926484,0.01898832993196225,0.300727451597714,-0.05712275856380546,-0.08882596569860332,0.10321637093379872,0.13348411876276853,-0.2972313935950507,0.1782206791300638,-0.12586394607714466,0.17598082172209004,0.13892461658219446,-0.09277631780517359,-0.011838359420192873,0.08354500832282885,0.3934223275806342,0.048763176459335505,0.04203355238281358,-0.038406841030214973,-0.15354663390284523,0.17132252645554003,-0.041918454940524034,-0.021772679215035225,0.11707760543036165,0.12879872837276418,-0.1120301503141024
T7,-0.13858443234759774,0.060306590651562846,-0.17324388580239178,-0.12351506829711571,-0.038626594187583234,-0.11040247973337962,0.031467046922431484,-0.14498940899437665,-0.07059939191080228,0.05005095205681279,-0.24972686230484759,-0.09293367377743028,0.29236918615819446,-0.13051943256978904,0.1399928675294967,0.23919071250774526,-0.14319636906765676,-0.1708672584404503,0.1393053577353982,-0.008669685961800918,0.29347464478523483,-0.0734723203051684,0.2960122969707986,-0.21153911707918305,-0.1721465820564127,-0.18901008925871401,-0.14802219655914395,0.08116514992312292,-0.07198077679289962,-0.10936229090701592,0.10081039668681205,-0.00800147385086501,-0.016643437358978136,-0.13045155933973604,-0.2544452786076238,0.1516271048095341,0.14646636485808895,-0.15937012119259156,-0.006304299269449846,-0.06043619965598989,0.06576685491078121,0.12168603871579052,0.13304908397290205,-0.1472990310634434,0.14748734043742348,-0.06478051962970194,0.33270536181975985,0.07090818275134654,-0.06580176429655929,0.15227013453234126,0.16126433329809794,0.38670859138764735,-0.22223633743348759,0.28553677267951394,-0.2360204259422699,-0.10965283240122527,0.2630681618417191,-0.09339719957166057,0.031398360305828855,0.04393477255434052,0.06433029861166348,-0.13610456344704708
TP9,-0.20893115732120682,-0.0670110939254228,-0.22477829019147408,-0.08489633049061304,-0.0153294734936251,-0.17552010102266213,0.07245274119231704,0.013381273273331693,-0.2406190310303537,0.11006035637830688,-0.3402389626151149,0.01639680912284327,0.24070689622340918,-0.18154282391638185,0.5201515508419405,0.00565852075815911,0.15932014804544714,-0.08670973786471127,-0.20086456733528613,-0.09767904917200507,0.17523897027795712,-0.0858605884734332,-0.20550202581501498,-0.19541456998005707,0.14459142207140466,-0.06320171938894219,0.2976356161615169,-0.26044589771472854,-0.24740997543605664,-0.06827676796456876,0.07308188834170794,0.046390351606997005,0.0937541825387305,-0.1436581606056502,-0.07590324702990821,0.15980051273448292,0.0033221419331091622,-0.033369003738018675,0.15985670498157284,-0.0765790350698989,0.14225577270344272,-0.007971022856922815,0.19071114709926734,-0.18534424433863494,0.1422191888287431,0.051096987376790345,0.2607507503449294,-0.04710616428849118,-0.08221758921528663,0.0437199793010624,0.17666862368553585,0.32423764446520026,-0.0014436890540433852,0.04488145408068789,-0.03724261798633396,-0.07080632005658673,0.13763062034792115,-0.10169222752486787,0.08294216938656702,0.15113279560373039,-0.035649854411159754,-0.09083188037965004
CP5,-0.01989618607934739,-0.062355394226107315,-0.5447557840897583,-0.0693337164861236,0.30297559374765204,0.04155598227893275,0.14215808700849192,0.021788610552015735,0.0012237010345162818,-0.19082195671389166,0.15939683394180204,-0.006210206473952309,0.32926331944473336,-0.3957385610247332,0.15097362495491548,0.1921661207945746,-0.07747837116402183,-0.13478427697120957,0.12790787292706102,0.10978722490962751,0.07501670239812673,0.19259851190828225,0.28529308929090386,0.2067322812693366,-0.12966283997638167,0.12365861427633194,-0.015939531433250064,0.15802402392317977,-0.06000227832213393,-0.19773461329976388,-0.26995415909222337,-0.21316650222032935,-0.23720693729248005,0.18957879343324482,0.08347144765664256,0.2453143218015377,-0.294455622140359,0.27036491609750224,0.16391681561147187,0.16506163129673496,-0.13402866378485767,0.19828104054260873,0.32585846601802676,-0.4021702662668438,0.16690474303991198,-0.09589294974775829,-0.02143894073846126,0.09927579285779929,-0.0664494462201311,0.010674619731494505,0.013724525723836888,0.0845449205779526,-0.0745466354251916,0.15092090149610027,-0.0053103275180467775,-0.6813536937903146,0.07030721313839017,-0.09754647331903853,-0.3196530671587324,-0.268320376612096,0.3099051514012274,-0.08241771749742756
