,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.5555555555555556,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.05555555555555555
parstriangularis-rh,0.24,0.44,0.24,0.0,0.0,0.08,0.0,0.0
precentral-lh,0.34285714285714286,0.08571428571428572,0.45714285714285713,0.0,0.0,0.0,0.0,0.11428571428571428
precentral-rh,0.0,0.0,0.0,0.42105263157894735,0.21052631578947367,0.0,0.3684210526315789,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.15384615384615385,0.6923076923076923,0.0,0.15384615384615385,0.0
superiortemporal-lh,0.0,0.23529411764705882,0.0,0.0,0.0,0.7647058823529411,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.45454545454545453,0.0
supramarginal-lh,0.13043478260869565,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.6521739130434783
