,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.8181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.5,0.22727272727272727,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0
precentral-lh,0.18518518518518517,0.18518518518518517,0.6296296296296297,0.0,0.0,0.0,0.0,0.0
precentral-rh,0.0,0.0,0.0,0.36585365853658536,0.2682926829268293,0.0,0.36585365853658536,0.0
rostralmiddlefrontal-lh,0.0,0.0625,0.0,0.21875,0.40625,0.09375,0.21875,0.0
superiortemporal-lh,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,0.5882352941176471,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.38095238095238093,0.23809523809523808,0.0,0.38095238095238093,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
