,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14776632302405499,0.10309278350515463,0.12027491408934708,0.1134020618556701,0.10652920962199312,0.14432989690721648,0.13745704467353953,0.12714776632302405
inferiorparietal-rh,0.13304721030042918,0.12875536480686695,0.09871244635193133,0.13304721030042918,0.13304721030042918,0.12875536480686695,0.12875536480686695,0.11587982832618025
parsopercularis-lh,0.1263537906137184,0.08303249097472924,0.2527075812274368,0.08303249097472924,0.08303249097472924,0.13357400722021662,0.12274368231046931,0.11552346570397112
parstriangularis-rh,0.1341991341991342,0.12554112554112554,0.09956709956709957,0.13852813852813853,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.11255411255411256
precentral-lh,0.13478260869565217,0.12608695652173912,0.1,0.13478260869565217,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11304347826086956
precentral-rh,0.14840989399293286,0.0989399293286219,0.13074204946996468,0.10600706713780919,0.10247349823321555,0.14840989399293286,0.1413427561837456,0.12367491166077739
superiortemporal-lh,0.14855072463768115,0.10144927536231885,0.12318840579710146,0.10869565217391304,0.10507246376811594,0.14492753623188406,0.14130434782608695,0.12681159420289856
superiortemporal-rh,0.14007782101167315,0.10505836575875487,0.12840466926070038,0.10505836575875487,0.10505836575875487,0.14396887159533073,0.13618677042801555,0.13618677042801555
