,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13559322033898305,0.1271186440677966,0.09745762711864407,0.13983050847457626,0.13135593220338984,0.1271186440677966,0.1271186440677966,0.11440677966101695
inferiorparietal-rh,0.13304721030042918,0.12875536480686695,0.09871244635193133,0.13304721030042918,0.13304721030042918,0.12875536480686695,0.12875536480686695,0.11587982832618025
parsopercularis-lh,0.12637362637362637,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12087912087912088
parstriangularis-rh,0.1341991341991342,0.12554112554112554,0.09956709956709957,0.13852813852813853,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.11255411255411256
precentral-lh,0.13478260869565217,0.12608695652173912,0.1,0.13478260869565217,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11304347826086956
precentral-rh,0.13452914798206278,0.12556053811659193,0.1031390134529148,0.13452914798206278,0.13004484304932734,0.13004484304932734,0.13004484304932734,0.11210762331838565
superiortemporal-lh,0.13452914798206278,0.12556053811659193,0.1031390134529148,0.13452914798206278,0.13004484304932734,0.13004484304932734,0.13004484304932734,0.11210762331838565
superiortemporal-rh,0.12796208530805686,0.12796208530805686,0.10900473933649289,0.12796208530805686,0.12796208530805686,0.12796208530805686,0.12796208530805686,0.12322274881516587
