,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12558139534883722,0.12093023255813953,0.12558139534883722,0.12558139534883722,0.13023255813953488,0.12558139534883722,0.12093023255813953,0.12558139534883722
inferiorparietal-rh,0.1261682242990654,0.12149532710280374,0.1261682242990654,0.1261682242990654,0.1261682242990654,0.1261682242990654,0.12149532710280374,0.1261682242990654
precentral-rh,0.12558139534883722,0.12093023255813953,0.12558139534883722,0.12558139534883722,0.13023255813953488,0.12558139534883722,0.12093023255813953,0.12558139534883722
rostralmiddlefrontal-lh,0.12558139534883722,0.12093023255813953,0.12558139534883722,0.12558139534883722,0.13023255813953488,0.12558139534883722,0.12093023255813953,0.12558139534883722
rostralmiddlefrontal-rh,0.125,0.12037037037037036,0.125,0.125,0.13425925925925927,0.125,0.12037037037037036,0.125
superiorparietal-lh,0.12558139534883722,0.12093023255813953,0.12558139534883722,0.12558139534883722,0.13023255813953488,0.12558139534883722,0.12093023255813953,0.12558139534883722
superiortemporal-lh,0.1262135922330097,0.12135922330097088,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.12135922330097088,0.1262135922330097
superiortemporal-rh,0.12558139534883722,0.12093023255813953,0.12558139534883722,0.12558139534883722,0.13023255813953488,0.12558139534883722,0.12093023255813953,0.12558139534883722
