,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12557077625570776,0.1232876712328767,0.12557077625570776,0.12557077625570776,0.12557077625570776,0.12557077625570776,0.1232876712328767,0.12557077625570776
inferiorparietal-rh,0.12585812356979406,0.12356979405034325,0.12585812356979406,0.12585812356979406,0.12356979405034325,0.12585812356979406,0.12356979405034325,0.12585812356979406
precentral-rh,0.12558139534883722,0.12325581395348838,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12325581395348838,0.12558139534883722
rostralmiddlefrontal-lh,0.12557077625570776,0.1232876712328767,0.12557077625570776,0.12557077625570776,0.12557077625570776,0.12557077625570776,0.1232876712328767,0.12557077625570776
rostralmiddlefrontal-rh,0.12529002320185614,0.12296983758700696,0.12529002320185614,0.12529002320185614,0.12761020881670534,0.12529002320185614,0.12296983758700696,0.12529002320185614
superiorparietal-lh,0.12557077625570776,0.1232876712328767,0.12557077625570776,0.12557077625570776,0.12557077625570776,0.12557077625570776,0.1232876712328767,0.12557077625570776
superiortemporal-lh,0.1258741258741259,0.12354312354312354,0.1258741258741259,0.1258741258741259,0.12354312354312354,0.1258741258741259,0.12354312354312354,0.1258741258741259
superiortemporal-rh,0.12558139534883722,0.12325581395348838,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12325581395348838,0.12558139534883722
