,isthmuscingulate-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-rh
isthmuscingulate-rh,0.543859649122807,0.043859649122807015,0.03508771929824561,0.008771929824561403,0.20175438596491227,0.03508771929824561,0.13157894736842105,0.0
lateraloccipital-rh,0.09876543209876543,0.6296296296296297,0.0,0.0,0.04938271604938271,0.08641975308641975,0.13580246913580246,0.0
lateralorbitofrontal-rh,0.10810810810810811,0.0,0.6756756756756757,0.013513513513513514,0.0,0.0945945945945946,0.05405405405405406,0.05405405405405406
medialorbitofrontal-rh,0.026785714285714284,0.0,0.017857142857142856,0.5089285714285714,0.0,0.0,0.25892857142857145,0.1875
parsorbitalis-rh,0.3230769230769231,0.03076923076923077,0.0,0.0,0.47692307692307695,0.06153846153846154,0.1076923076923077,0.0
parstriangularis-rh,0.11842105263157894,0.07894736842105263,0.06578947368421052,0.0,0.13157894736842105,0.34210526315789475,0.2631578947368421,0.0
rostralanteriorcingulate-rh,0.14743589743589744,0.05128205128205128,0.0,0.1346153846153846,0.07051282051282051,0.10256410256410256,0.36538461538461536,0.1282051282051282
temporalpole-rh,0.0379746835443038,0.0,0.0,0.2911392405063291,0.0,0.0,0.31645569620253167,0.35443037974683544
