,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.48878923766816146,0.15695067264573992,0.06278026905829596,0.0,0.05829596412556054,0.16591928251121077,0.06726457399103139,0.0
fusiform-lh,0.1407035175879397,0.38190954773869346,0.0,0.06030150753768844,0.18090452261306533,0.19095477386934673,0.005025125628140704,0.04020100502512563
inferiortemporal-lh,0.0881057268722467,0.004405286343612335,0.4845814977973568,0.06607929515418502,0.0,0.05286343612334802,0.28634361233480177,0.01762114537444934
lingual-lh,0.0,0.03067484662576687,0.09202453987730061,0.4110429447852761,0.147239263803681,0.05521472392638037,0.012269938650306749,0.25153374233128833
parahippocampal-lh,0.03468208092485549,0.15028901734104047,0.005780346820809248,0.2023121387283237,0.31213872832369943,0.1329479768786127,0.011560693641618497,0.15028901734104047
parahippocampal-rh,0.1457286432160804,0.23618090452261306,0.02512562814070352,0.07537688442211055,0.1708542713567839,0.32160804020100503,0.005025125628140704,0.020100502512562814
temporalpole-lh,0.0735930735930736,0.0,0.26406926406926406,0.008658008658008658,0.008658008658008658,0.0,0.6363636363636364,0.008658008658008658
transversetemporal-lh,0.0056179775280898875,0.02247191011235955,0.0449438202247191,0.2303370786516854,0.10112359550561797,0.0,0.0,0.5955056179775281
