,caudalmiddlefrontal-rh,entorhinal-rh,lateralorbitofrontal-rh,parsopercularis-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
caudalmiddlefrontal-rh,0.3333333333333333,0.25,0.3611111111111111,0.0,0.05555555555555555,0.0,0.0,0.0
entorhinal-rh,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0
lateralorbitofrontal-rh,0.3333333333333333,0.2222222222222222,0.4166666666666667,0.0,0.027777777777777776,0.0,0.0,0.0
parsopercularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.5652173913043478,0.0,0.0,0.043478260869565216
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.7368421052631579,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
