,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12738853503184713,0.1337579617834395,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.12101910828025478,0.10828025477707007,0.12738853503184713
frontalpole-lh,0.12666666666666668,0.13333333333333333,0.13333333333333333,0.12666666666666668,0.12,0.12,0.10666666666666667,0.13333333333333333
frontalpole-rh,0.12666666666666668,0.13333333333333333,0.13333333333333333,0.12666666666666668,0.12,0.12,0.10666666666666667,0.13333333333333333
lateralorbitofrontal-lh,0.12666666666666668,0.13333333333333333,0.13333333333333333,0.12666666666666668,0.12,0.12,0.10666666666666667,0.13333333333333333
medialorbitofrontal-lh,0.13291139240506328,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12025316455696203
medialorbitofrontal-rh,0.13291139240506328,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12025316455696203
parahippocampal-rh,0.12582781456953643,0.11920529801324503,0.11920529801324503,0.11920529801324503,0.13245033112582782,0.13245033112582782,0.1390728476821192,0.11258278145695365
rostralanteriorcingulate-rh,0.1267605633802817,0.13380281690140844,0.13380281690140844,0.1267605633802817,0.11971830985915492,0.11971830985915492,0.1056338028169014,0.13380281690140844
