,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.42408376963350786,0.054599850411368736,0.0,0.014958863126402393,0.02393418100224383,0.02019446522064323,0.2475691847419596,0.21465968586387435
frontalpole-rh,0.0751953125,0.513671875,0.0,0.0,0.0,0.0,0.19921875,0.2119140625
insula-rh,0.0,0.0,0.788712011577424,0.0,0.13314037626628075,0.0,0.07814761215629522,0.0
isthmuscingulate-rh,0.015358361774744027,0.0,0.0,0.46757679180887374,0.12030716723549488,0.3967576791808874,0.0,0.0
parahippocampal-rh,0.038860103626943004,0.0,0.11917098445595854,0.1878238341968912,0.4740932642487047,0.1800518134715026,0.0,0.0
pericalcarine-lh,0.020903010033444816,0.0,0.0,0.387123745819398,0.112876254180602,0.4790969899665552,0.0,0.0
rostralanteriorcingulate-lh,0.21885087153001936,0.12782440284054228,0.03486120077469335,0.0,0.0,0.0,0.3653970303421562,0.2530664945125888
rostralanteriorcingulate-rh,0.20460893854748605,0.14874301675977653,0.0,0.0,0.0,0.0,0.27583798882681565,0.3708100558659218
