,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.37209302325581395,0.15213178294573643,0.0,0.0,0.0,0.24127906976744187,0.23449612403100775,0.0
frontalpole-rh,0.1424778761061947,0.45663716814159294,0.0,0.0,0.0,0.18761061946902655,0.21327433628318584,0.0
insula-rh,0.0,0.0,0.6572700296735905,0.10979228486646884,0.23293768545994065,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0867579908675799,0.6015981735159818,0.3116438356164384,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.1885245901639344,0.31733021077283374,0.49414519906323184,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.19721577726218098,0.16395978344934262,0.0,0.0,0.0,0.38128383604021654,0.25754060324825984,0.0
rostralanteriorcingulate-rh,0.20211898940505296,0.1980440097799511,0.0,0.0,0.0,0.2713936430317848,0.3284433577832111,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
