,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.6666666666666666,0.2962962962962963,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
parsopercularis-lh,0.1702127659574468,0.46808510638297873,0.0,0.1276595744680851,0.0,0.10638297872340426,0.1276595744680851,0.0
parstriangularis-rh,0.0,0.0,0.46835443037974683,0.0,0.2911392405063291,0.0,0.17721518987341772,0.06329113924050633
rostralmiddlefrontal-lh,0.0,0.12195121951219512,0.0,0.5609756097560976,0.0,0.3170731707317073,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.3142857142857143,0.0,0.37142857142857144,0.0,0.18571428571428572,0.12857142857142856
superiortemporal-lh,0.0,0.075,0.0,0.275,0.0,0.65,0.0,0.0
superiortemporal-rh,0.0,0.06451612903225806,0.2903225806451613,0.0,0.25806451612903225,0.0,0.3709677419354839,0.016129032258064516
supramarginal-rh,0.0,0.0,0.15151515151515152,0.0,0.30303030303030304,0.0,0.0,0.5454545454545454
