,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.2595419847328244,0.26717557251908397,0.0,0.13740458015267176,0.0,0.20610687022900764,0.1297709923664122,0.0
parsopercularis-lh,0.2421875,0.265625,0.0,0.15625,0.0,0.1953125,0.140625,0.0
parstriangularis-rh,0.0,0.0,0.38461538461538464,0.0,0.4,0.0,0.0,0.2153846153846154
rostralmiddlefrontal-lh,0.16304347826086957,0.20652173913043478,0.0,0.30434782608695654,0.0,0.09782608695652174,0.22826086956521738,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.3088235294117647,0.0,0.47058823529411764,0.0,0.0,0.22058823529411764
superiorparietal-rh,0.2727272727272727,0.25252525252525254,0.0,0.1111111111111111,0.0,0.2828282828282828,0.08080808080808081,0.0
superiortemporal-lh,0.19540229885057472,0.21839080459770116,0.0,0.22988505747126436,0.0,0.08045977011494253,0.27586206896551724,0.0
superiortemporal-rh,0.0,0.0,0.3,0.0,0.31666666666666665,0.0,0.0,0.38333333333333336
